source_id,source_name,date,date_basis,date_raw,item_id,title,agency_or_actor,relevance,source_url,evidence_note,fetched_at
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167571,交通部觀光署馬祖國家風景區管理處公告：預告「交通部觀光署馬祖國家風景區管理處管有場域禁止事項」第2點修正草案,交通部觀光署馬祖國家風景區管理處,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch06/type3/gov50/num12/Eg.htm,公告及送達；交通建設篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167572,金融監督管理委員會令：核釋「金融控股公司及銀行業內部控制及稽核制度實施辦法」第16條第3項、第21條第4項及第24條第1項但書所稱主管機關對票券金融公司另有規定者之相關規定，自即日生效,金融監督管理委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch04/type2/gov36/num9/Eg.htm,行政規則；財政經濟篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167573,國軍退除役官兵輔導委員會令：修正「國軍退除役官兵輔導委員會備除役軍人眷屬證製發作業規定」，自即日生效,國軍退除役官兵輔導委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch03/type2/gov24/num6/Eg.htm,行政規則；外交國防法務篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167576,交通部令：修正「使用國營航空站助航設備及相關設施收費標準」第14條之1條文,交通部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch06/type1/gov50/num11/Eg.htm,法規；交通建設篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167578,教育部令：修正「師資培育之大學辦理師資職前教育注意事項」部分規定，自即日生效,教育部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch05/type2/gov40/num10/Eg.htm,行政規則；教育科技文化篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167580,僑務委員會公告：預告「僑務委員會所管特定非公務機關資通安全管理作業辦法」修正草案,僑務委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch03/type3/gov23/num7/Eg.htm,公告及送達；外交國防法務篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-10,official_gazette_publish_date,中華民國115年8月10日,167581,經濟部標準檢驗局令：核釋本局應施檢驗飲水供應機商品檢驗標準之相關規定,經濟部標準檢驗局,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032146/ch04/type2/gov31/num8/Eg.htm,行政規則；財政經濟篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167587,核能安全委員會令：修正「核子反應器設施管制收費標準」第12條條文,核能安全委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch07/type1/gov61/num28/Eg.htm,法規；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167588,核能安全委員會令：修正「核子反應器運轉人員執照管理辦法」第9條、第12條之1、第12條之2條文,核能安全委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch07/type1/gov61/num29/Eg.htm,法規；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167594,客家委員會令：修正「客家委員會辦理客家幣發放作業要點」第1點、第4點、第5點規定，自即日生效,客家委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch02/type2/gov14/num3/Eg.htm,行政規則；內政篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167603,內政部令：修正「修繕住宅貸款利息及簡易修繕住宅費用補貼辦法」第5條、第6條、第11條條文,內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch02/type1/gov10/num2/Eg.htm,法規；內政篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167604,農業部令：訂定「一百十五年度至一百十八年度遠洋漁船運用通訊診察治療補助作業要點」，自即日生效,農業部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch07/type2/gov88/num31/Eg.htm,行政規則；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167605,農業部令：訂定「一百十五年度至一百十八年度漁業團體與醫療機構建立遠洋漁船通訊診察治療合作機制獎勵作業要點」，自即日生效,農業部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch07/type2/gov88/num30/Eg.htm,行政規則；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167606,內政部令：修正「自建自購住宅貸款利息及租金補貼辦法」部分條文,內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch02/type1/gov10/num1/Eg.htm,法規；內政篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167607,運動部令：修正「重點國際運動賽事擇定及協助作業辦法」部分條文,運動部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch05/type1/gov89/num13/Eg.htm,法規；教育科技文化篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167610,教育部公告：預告「高級中等以下學校及各該主管機關專業輔導人員設置辦法」修正草案,教育部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch05/type3/gov40/num15/Eg.htm,公告及送達；教育科技文化篇；意見截止 中華民國115年9月10日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167611,教育部公告：預告「涉性別事件之學校不適任人員通報資訊蒐集及查詢處理利用辦法」第3條、第9條修正草案,教育部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch05/type3/gov40/num14/Eg.htm,公告及送達；教育科技文化篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167612,文化部令：修正「廣播電視出版及電影業務行政規費收費標準」第5條條文,文化部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch05/type1/gov46/num12/Eg.htm,法規；教育科技文化篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167613,經濟部、內政部令：修正「工業及礦業團體分業標準」增訂「雷射加工工業」團體業別及業務範圍,經濟部;內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch04/type1/gov31/num8/Eg.htm,法規；財政經濟篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167614,國立臺灣文學館公告：預告「國立臺灣文學館場地使用收費標準」修正草案,國立臺灣文學館,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch05/type3/gov46/num16/Eg.htm,公告及送達；教育科技文化篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167617,勞動部公告：預告「技術士技能檢定規費收費標準」第5條、第9條及第6條附表修正草案,勞動部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch08/type3/gov82/num35/Eg.htm,公告及送達；衛生勞動篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167618,經濟部、內政部令：修正「商業團體分業標準」增訂「勞工作業環境監測商業」團體業別及業務範圍,經濟部;內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch04/type1/gov31/num7/Eg.htm,法規；財政經濟篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-11,official_gazette_publish_date,中華民國115年8月11日,167619,交通部令：修正「汽車運輸業管理規則」第91條之1條文、「汽車運輸業審核細則」第6條條文,交通部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032147/ch06/type1/gov50/num18/Eg.htm,法規；交通建設篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167620,衛生福利部公告：訂定「以果糖基轉移酶製得之食品原料菊糖之使用限制及標示規定」，自即日生效,衛生福利部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch08/type1/gov70/num26/Eg.htm,法規；衛生勞動篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167622,衛生福利部公告：預告「禽畜產品中殘留農藥檢驗方法－多重殘留分析方法」修正草案,衛生福利部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch08/type3/gov70/num28/Eg.htm,公告及送達；衛生勞動篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167623,衛生福利部公告：預告廢止「食品中殘留農藥檢驗方法－禽畜產品中有機磷劑之檢驗」,衛生福利部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch08/type3/gov70/num27/Eg.htm,公告及送達；衛生勞動篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167624,衛生福利部公告：預告「水產品中揮發性鹽基態氮之檢驗方法」修正草案,衛生福利部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch08/type3/gov70/num29/Eg.htm,公告及送達；衛生勞動篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167627,運動部公告：預告「國民體育法施行細則」第3條、第10條修正草案,運動部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch05/type3/gov89/num13/Eg.htm,公告及送達；教育科技文化篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167631,經濟部標準檢驗局公告：預告「應施檢驗儲能裝置類之放置型鋰儲能裝置等商品之相關檢驗規定」修正草案,經濟部標準檢驗局,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch04/type3/gov31/num8/Eg.htm,公告及送達；財政經濟篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167632,經濟部令：修正「經濟部國家產業創新獎實施要點」第5點規定，自即日生效,經濟部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch04/type2/gov31/num6/Eg.htm,行政規則；財政經濟篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167633,內政部公告：預告「內政部育有未成年子女家庭承租社會住宅辦法」草案,內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch02/type3/gov10/num3/Eg.htm,公告及送達；內政篇；意見截止 中華民國115年8月19日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167634,內政部令：修正「都市計畫法臺灣省施行細則」第34條之4、第34條之5、第35條條文,內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch02/type1/gov10/num1/Eg.htm,法規；內政篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167635,教育部令：修正「教育部補助大專校院招收及輔導身心障礙學生實施要點」第8點規定及第4點附表1，自即日生效,教育部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch05/type2/gov40/num11/Eg.htm,行政規則；教育科技文化篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167636,交通部觀光署大鵬灣國家風景區管理處令：修正「大鵬灣國家風景區潛水活動注意事項」第5點規定，自即日生效,交通部觀光署大鵬灣國家風景區管理處,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch06/type2/gov50/num14/Eg.htm,行政規則；交通建設篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167637,農業部令：修正「硬秈及糯種公糧撥售作業要點」第1點、第7點規定及第4點附件1、附件2，自即日生效,農業部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch07/type2/gov88/num22/Eg.htm,行政規則；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167638,教育部公告：預告「高級中等學校向學生收取費用辦法」第2條修正草案,教育部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch05/type3/gov40/num12/Eg.htm,公告及送達；教育科技文化篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167639,交通部公告：預告「導遊人員管理規則」部分條文、「領隊人員管理規則」部分條文修正草案,交通部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch06/type3/gov50/num15/Eg.htm,公告及送達；交通建設篇；意見截止 中華民國115年8月26日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167640,農業部函：更正第032卷第117期本部115年6月29日農輔字第1150022928號令「農業天然災害救助辦法」第6條附表2農業天然災害現金救助項目及額度貳、漁業修正規定及修正規定對照表如勘誤表,農業部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch07/type7/gov88/num25/Eg.htm,其他；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167641,農業部令：修正「農業保險保險費補助辦法」第4條、第5條條文及第3條附表,農業部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch07/type1/gov88/num21/Eg.htm,法規；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167642,國軍退除役官兵輔導委員會令：修正「國軍退除役官兵全部供給制安置就養作業規定」第10點規定，自即日生效,國軍退除役官兵輔導委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch03/type2/gov24/num5/Eg.htm,行政規則；外交國防法務篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167643,經濟部標準檢驗局令：訂定「安撫奶嘴夾商品檢驗作業規定」，自即日生效,經濟部標準檢驗局,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch04/type2/gov31/num7/Eg.htm,行政規則；財政經濟篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167647,原住民族委員會公告：公告行政院核定西拉雅族為平埔原住民族群，自行政院核定日起生效，並自115年8月13日起受理西拉雅族民族成員名冊登載,原住民族委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch02/type1/gov13/num2/Eg.htm,法規；內政篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-12,official_gazette_publish_date,中華民國115年8月12日,167648,農業部令：修正「漁船赴北太平洋從事秋刀魚漁撈作業管理辦法」部分條文,農業部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032148/ch07/type1/gov88/num20/Eg.htm,法規；農業環保篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-13,official_gazette_publish_date,中華民國115年8月13日,167654,金融監督管理委員會公告：預告「提供虛擬資產服務之事業或人員防制洗錢及打擊資恐辦法」第7條、第14條、第18條修正草案,金融監督管理委員會,INDIRECT_FINANCIAL_CRIME,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032149/ch04/type3/gov36/num6/Eg.htm,公告及送達；財政經濟篇；意見截止 中華民國115年9月14日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-13,official_gazette_publish_date,中華民國115年8月13日,167659,運動部令：修正「全國大專校院運動會舉辦準則」,運動部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032149/ch05/type1/gov89/num10/Eg.htm,法規；教育科技文化篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-13,official_gazette_publish_date,中華民國115年8月13日,167660,內政部公告：預告「應實施認可之消防機具器材及設備」修正草案,內政部,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032149/ch02/type3/gov10/num4/Eg.htm,公告及送達；內政篇；意見截止 中華民國115年10月12日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-13,official_gazette_publish_date,中華民國115年8月13日,167662,行政院人事行政總處公告：預告「各機關加班費支給辦法」第4條、第11條修正草案,行政院人事行政總處,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032149/ch01/type3/gov03/num1/Eg.htm,公告及送達；綜合行政篇；意見截止 中華民國115年8月20日。,2026-08-14T01:42:42+08:00
S-017,行政院公報資訊網開放資料,2026-08-13,official_gazette_publish_date,中華民國115年8月13日,167665,海洋委員會令：修正「海洋委員會海巡署編制表」，自115年6月19日生效,海洋委員會,NOT_POLICE_SPECIFIC,https://gazette.nat.gov.tw/EG_FileManager/eguploadpub/eg032149/ch02/type1/gov85/num3/Eg.htm,法規；內政篇；意見截止 無。,2026-08-14T01:42:42+08:00
S-019,臺中市政府市政會議紀錄與專案報告,2026-08-10,official_page_publish_date,2026-08-10,3342464,第726次市政會議(7月28日)：農業局「從友善耕作到地產地消，打造臺中食育力」,臺中市政府研究發展考核委員會,NOT_POLICE_SPECIFIC,https://www.rdec.taichung.gov.tw/3342464/post,市政會議紀錄,2026-08-14T01:42:42+08:00
S-019,臺中市政府市政會議紀錄與專案報告,2026-08-10,official_page_publish_date,2026-08-10,3343395,第728次市政會議專案報告（115年8月11日） 建設局-打造國際級偉大建築推動在地城市美學,臺中市政府研究發展考核委員會,NOT_POLICE_SPECIFIC,https://www.rdec.taichung.gov.tw/3343395/post,市政會議專案報告,2026-08-14T01:42:42+08:00
S-019,臺中市政府市政會議紀錄與專案報告,2026-08-12,official_page_publish_date,2026-08-12,3345436,第727次市政會議紀錄(8月4日)：警察局「國際級刑事鑑識與AI前沿數位應用-精準溯源打擊犯罪，科技偵防守護臺中安全,臺中市政府研究發展考核委員會,DIRECT_POLICE,https://www.rdec.taichung.gov.tw/3345436/post,市政會議紀錄,2026-08-14T01:42:42+08:00
